Log Number,Voltage (V),Current (mA),Power (mW),Energy (J),State
287.0,7.784,390.2,3037.3168,0.0,IDLE
287.5,7.784,400.3,3115.9352,0.0,IDLE
288.0,7.783,389.7,3033.0351,0.0,IDLE
288.5,7.544,1592.2,12011.5568,0.0,DRIVING
289.0,7.682,773.2,5939.722400000001,0.0,DRIVING
289.5,7.554,1370.5,10352.757,0.0,DRIVING
290.0,7.553,1278.2,9654.2446,0.0,DRIVING
290.5,7.689,768.6,5909.7654,0.0,DRIVING
291.0,7.573,1264.2,9573.786600000001,0.0,DRIVING
291.5,7.688,789.4,6068.9072,0.0,DRIVING
292.0,7.78,379.5,2952.51,0.0,IDLE
292.5,7.783,386.6,3008.9078000000004,0.0,IDLE
293.0,7.784,384.6,2993.7264,0.0,IDLE
293.5,7.784,385.1,2997.6184000000003,0.0,IDLE
294.0,7.784,385.5,3000.732,0.0,IDLE
294.5,7.784,384.4,2992.1695999999997,0.0,IDLE
295.0,7.78,386.4,3006.192,0.0,IDLE
295.5,7.784,388.3,3022.5272,0.0,IDLE
296.0,7.78,388.0,3018.64,0.0,IDLE
296.5,7.784,386.2,3006.1807999999996,0.0,IDLE
297.0,7.784,386.2,3006.1807999999996,0.0,IDLE
297.5,7.781,400.5,3116.2905,0.0,IDLE
298.0,7.78,392.3,3052.094,0.0,IDLE
298.5,7.784,389.0,3027.976,0.0,IDLE
299.0,7.78,389.9,3033.422,0.0,IDLE
299.5,7.784,385.8,3003.0672,0.0,IDLE
300.0,7.784,391.7,3048.9928,0.0,IDLE
300.5,7.78,389.2,3027.976,0.0,IDLE
301.0,7.779,386.1,3003.4719,0.0,IDLE
301.5,7.788,389.3,3031.8684000000003,0.0,IDLE
302.0,7.783,390.3,3037.7049,0.0,IDLE
302.5,7.783,384.1,2989.4503000000004,0.0,IDLE
303.0,7.784,388.2,3021.7488,0.0,IDLE
303.5,7.784,389.6,3032.6464,0.0,IDLE
304.0,7.783,385.7,3001.9031,0.0,IDLE
304.5,7.787,386.7,3011.2329,0.0,IDLE
305.0,7.78,386.0,3003.08,0.0,IDLE
305.5,7.787,382.4,2977.7488,0.0,IDLE
306.0,7.787,387.3,3015.9051,0.0,IDLE
306.5,7.78,388.4,3021.752,0.0,IDLE
307.0,7.783,382.6,2977.7758000000003,0.0,IDLE
307.5,7.783,388.2,3021.3606,0.0,IDLE
308.0,7.78,386.6,3007.748,0.0,IDLE
308.5,7.784,385.3,2999.1752,0.0,IDLE
309.0,7.784,389.0,3027.976,0.0,IDLE
309.5,7.78,390.2,3035.756,0.0,IDLE
310.0,7.784,388.3,3022.5272,0.0,IDLE
310.5,7.788,388.9,3028.7532,0.0,IDLE
311.0,7.78,390.2,3035.756,0.0,IDLE
311.5,7.784,385.2,2998.3968,0.0,IDLE
312.0,7.78,388.8,3024.864,0.0,IDLE
312.5,7.783,409.7,3188.6951,0.0,IDLE
313.0,7.784,393.4,3062.2255999999998,0.0,IDLE
313.5,7.78,386.2,3004.636,0.0,IDLE
314.0,7.784,385.4,2999.9536,0.0,IDLE
314.5,7.784,386.6,3009.2944,0.0,IDLE
315.0,7.78,389.8,3032.6440000000002,0.0,IDLE
315.5,7.784,383.3,2983.6072,0.0,IDLE
316.0,7.784,386.6,3009.2944,0.0,IDLE
316.5,7.784,400.3,3115.9352,0.0,IDLE
317.0,7.784,385.7,3002.2888,0.0,IDLE
317.5,7.784,389.3,3030.3112,0.0,IDLE
318.0,7.78,391.5,3045.87,0.0,IDLE
318.5,7.78,385.8,3001.5240000000003,0.0,IDLE
319.0,7.784,389.2,3029.5328,0.0,IDLE
319.5,7.779,394.6,3069.5934,0.0,IDLE
320.0,7.784,386.1,3005.4024,0.0,IDLE
320.5,7.78,389.4,3029.5319999999997,0.0,IDLE
321.0,7.784,386.6,3009.2944,0.0,IDLE
321.5,7.78,385.8,3001.5240000000003,0.0,IDLE
322.0,7.783,390.6,3040.0398000000005,0.0,IDLE
322.5,7.783,385.9,3003.4597,0.0,IDLE
323.0,7.787,387.5,3017.4625,0.0,IDLE
323.5,7.783,390.0,3035.3700000000003,0.0,IDLE
324.0,7.779,380.8,2962.2432,0.0,IDLE
324.5,7.783,383.5,2984.7805000000003,0.0,IDLE
325.0,7.783,388.2,3021.3606,0.0,IDLE
325.5,7.787,380.1,2959.8387000000002,0.0,IDLE
326.0,7.784,383.1,2982.0504,0.0,IDLE
326.5,7.661,1490.8,11421.0188,0.0,DRIVING
327.0,7.689,816.8,6280.3751999999995,0.0,DRIVING
327.5,7.678,781.2,5998.0536,0.0,DRIVING
328.0,7.509,1442.3,10830.2307,0.0,DRIVING
328.5,7.681,1353.3,10394.6973,0.0,DRIVING
329.0,7.569,1215.6,9200.8764,0.0,DRIVING
329.5,7.683,764.2,5871.3486,0.0,DRIVING
330.0,7.679,783.9,6019.5681,0.0,DRIVING
330.5,7.78,387.6,3015.5280000000002,0.0,IDLE
